IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,FactValueNumeric,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.6,128.55,128.6,,,123.2,,134.1,128.6 [123.2 – 134.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.45,128.5,128.5,,,123,,134.2,128.5 [123 – 134.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.4,128.45,128.5,,,122.8,,134.3,128.5 [122.8 – 134.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.35,127.25,128.4,,,122.6,,134.4,128.4 [122.6 – 134.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.5,126.15,126.1,,,119.7,,132.9,126.1 [119.7 – 132.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.45,126.2,126.2,,,120.2,,132.3,126.2 [120.2 – 132.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.3,126.2,126.2,,,120.6,,131.8,126.2 [120.6 – 131.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.15,126.2,126.2,,,121.1,,131.3,126.2 [121.1 – 131.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.05,126.2,126.2,,,121.5,,130.9,126.2 [121.5 – 130.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.9,126.15,126.2,,,121.8,,130.6,126.2 [121.8 – 130.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.7,126.1,126.1,,,121.9,,130.3,126.1 [121.9 – 130.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.6,126.1,126.1,,,122.1,,130,126.1 [122.1 – 130],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.45,126.1,126.1,,,122.3,,129.8,126.1 [122.3 – 129.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.35,126.1,126.1,,,122.4,,129.7,126.1 [122.4 – 129.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.25,126.1,126.1,,,122.4,,129.7,126.1 [122.4 – 129.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.15,126.1,126.1,,,122.4,,129.7,126.1 [122.4 – 129.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.1,124.75,126.1,,,122.5,,129.6,126.1 [122.5 – 129.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.9,123.55,123.4,,,119,,127.5,123.4 [119 – 127.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.05,123.85,123.7,,,119.7,,127.6,123.7 [119.7 – 127.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.2,124.15,124,,,120.3,,127.7,124 [120.3 – 127.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.4,124.5,124.3,,,120.9,,127.8,124.3 [120.9 – 127.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.6,124.85,124.7,,,121.3,,127.9,124.7 [121.3 – 127.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.75,125.15,125,,,121.8,,128.2,125 [121.8 – 128.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.9,125.45,125.3,,,122.2,,128.4,125.3 [122.2 – 128.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.1,125.75,125.6,,,122.6,,128.7,125.6 [122.6 – 128.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.25,126.1,125.9,,,123,,128.9,125.9 [123 – 128.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.45,126.45,126.3,,,123.3,,129.2,126.3 [123.3 – 129.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.65,126.75,126.6,,,123.7,,129.5,126.6 [123.7 – 129.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.85,127.05,126.9,,,124.1,,129.7,126.9 [124.1 – 129.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,129.05,123.95,127.2,,,124.5,,130,127.2 [124.5 – 130],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.55,120.85,120.7,,,116.4,,125.1,120.7 [116.4 – 125.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.7,121.15,121,,,117.1,,125,121 [117.1 – 125],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.85,121.45,121.3,,,117.7,,124.9,121.3 [117.7 – 124.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127,121.7,121.6,,,118.3,,124.9,121.6 [118.3 – 124.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.1,121.95,121.8,,,118.7,,125,121.8 [118.7 – 125],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.25,122.25,122.1,,,119.1,,125.1,122.1 [119.1 – 125.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.4,122.55,122.4,,,119.4,,125.3,122.4 [119.4 – 125.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.55,122.8,122.7,,,119.7,,125.5,122.7 [119.7 – 125.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.6,123.05,122.9,,,120,,125.8,122.9 [120 – 125.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.75,123.3,123.2,,,120.2,,126.1,123.2 [120.2 – 126.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.85,123.55,123.4,,,120.5,,126.3,123.4 [120.5 – 126.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128,123.8,123.7,,,120.7,,126.6,123.7 [120.7 – 126.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.05,125.5,123.9,,,120.9,,127,123.9 [120.9 – 127],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,132.15,127.1,127.1,,,120.6,,133.7,127.1 [120.6 – 133.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,132.05,127.15,127.1,,,120.9,,133.5,127.1 [120.9 – 133.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,132,127.2,127.2,,,121.1,,133.2,127.2 [121.1 – 133.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.95,127.25,127.2,,,121.3,,133,127.2 [121.3 – 133],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.9,127.3,127.3,,,121.5,,132.9,127.3 [121.5 – 132.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.8,127.35,127.3,,,121.6,,132.9,127.3 [121.6 – 132.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.75,127.45,127.4,,,121.6,,133,127.4 [121.6 – 133],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.75,127.55,127.5,,,121.7,,133.2,127.5 [121.7 – 133.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.75,127.6,127.6,,,121.7,,133.3,127.6 [121.7 – 133.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.65,127.65,127.6,,,121.7,,133.5,127.6 [121.7 – 133.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.65,127.75,127.7,,,121.7,,133.7,127.7 [121.7 – 133.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.6,127.85,127.8,,,121.7,,133.9,127.8 [121.7 – 133.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.6,122.65,127.9,,,121.8,,134.1,127.9 [121.8 – 134.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.55,117.55,117.4,,,113.9,,120.9,117.4 [113.9 – 120.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.8,117.8,117.7,,,114.4,,120.8,117.7 [114.4 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123,118.05,117.9,,,115,,120.8,117.9 [115 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.3,118.3,118.2,,,115.5,,120.8,118.2 [115.5 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.5,118.55,118.4,,,116,,120.8,118.4 [116 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.7,118.85,118.7,,,116.4,,121,118.7 [116.4 – 121],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.95,119.1,119,,,116.8,,121,119 [116.8 – 121],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.1,119.3,119.2,,,117.2,,121.2,119.2 [117.2 – 121.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.25,119.55,119.4,,,117.5,,121.4,119.4 [117.5 – 121.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.4,119.8,119.7,,,117.8,,121.6,119.7 [117.8 – 121.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.5,120,119.9,,,118.1,,121.8,119.9 [118.1 – 121.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.6,120.25,120.1,,,118.3,,122,120.1 [118.3 – 122],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.75,119.55,120.4,,,118.5,,122.2,120.4 [118.5 – 122.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.3,118.95,118.7,,,114.6,,122.7,118.7 [114.6 – 122.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.8,119.4,119.2,,,115.5,,122.9,119.2 [115.5 – 122.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.25,119.85,119.6,,,116.3,,122.9,119.6 [116.3 – 122.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.7,120.3,120.1,,,117.1,,123.1,120.1 [117.1 – 123.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,125.1,120.75,120.5,,,117.8,,123.3,120.5 [117.8 – 123.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,125.6,121.2,121,,,118.4,,123.5,121 [118.4 – 123.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126,121.6,121.4,,,119,,123.8,121.4 [119 – 123.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.35,122,121.8,,,119.5,,124,121.8 [119.5 – 124],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.75,122.35,122.2,,,120,,124.3,122.2 [120 – 124.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.05,122.7,122.5,,,120.4,,124.6,122.5 [120.4 – 124.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.4,123.05,122.9,,,120.8,,124.9,122.9 [120.8 – 124.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.65,123.35,123.2,,,121.1,,125.2,123.2 [121.1 – 125.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.9,119.7,123.5,,,121.4,,125.5,123.5 [121.4 – 125.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121,116.05,115.9,,,110.8,,120.8,115.9 [110.8 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.3,116.4,116.2,,,111.5,,120.6,116.2 [111.5 – 120.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.6,116.75,116.6,,,112.3,,120.6,116.6 [112.3 – 120.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.85,117.05,116.9,,,113,,120.6,116.9 [113 – 120.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.15,117.4,117.2,,,113.6,,120.7,117.2 [113.6 – 120.7],,,EN,2017-01-11T00:00:00.000Z
