IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,FactValueNumeric,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2001,FALSE,Sex,Male,5.225,MLE,,,,,,,,,,5.22,,,4.55,,5.87,5.22 [4.55 – 5.87],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2013,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.64,,,4.67,,6.64,5.64 [4.67 – 6.64],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2012,FALSE,Sex,Male,5.63,MLE,,,,,,,,,,5.62,,,4.71,,6.58,5.62 [4.71 – 6.58],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2011,FALSE,Sex,Male,5.61,MLE,,,,,,,,,,5.6,,,4.75,,6.5,5.6 [4.75 – 6.5],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2010,FALSE,Sex,Male,5.59,MLE,,,,,,,,,,5.58,,,4.77,,6.44,5.58 [4.77 – 6.44],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2009,FALSE,Sex,Male,5.57,MLE,,,,,,,,,,5.56,,,4.79,,6.37,5.56 [4.79 – 6.37],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2008,FALSE,Sex,Male,5.55,MLE,,,,,,,,,,5.54,,,4.79,,6.31,5.54 [4.79 – 6.31],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2007,FALSE,Sex,Male,5.525,MLE,,,,,,,,,,5.51,,,4.79,,6.26,5.51 [4.79 – 6.26],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2006,FALSE,Sex,Male,5.5,MLE,,,,,,,,,,5.49,,,4.78,,6.22,5.49 [4.78 – 6.22],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2005,FALSE,Sex,Male,5.475,MLE,,,,,,,,,,5.46,,,4.76,,6.18,5.46 [4.76 – 6.18],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2004,FALSE,Sex,Male,5.45,MLE,,,,,,,,,,5.44,,,4.75,,6.14,5.44 [4.75 – 6.14],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.42,,,4.74,,6.1,5.42 [4.74 – 6.1],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2002,FALSE,Sex,Male,5.41,MLE,,,,,,,,,,5.4,,,4.72,,6.08,5.4 [4.72 – 6.08],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2001,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.38,,,4.71,,6.06,5.38 [4.71 – 6.06],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2013,FALSE,Sex,Male,5.53,MLE,,,,,,,,,,5.53,,,4.53,,6.56,5.53 [4.53 – 6.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2012,FALSE,Sex,Male,5.52,MLE,,,,,,,,,,5.51,,,4.58,,6.47,5.51 [4.58 – 6.47],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,FALSE,Sex,Male,5.5,MLE,,,,,,,,,,5.49,,,4.62,,6.39,5.49 [4.62 – 6.39],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,FALSE,Sex,Male,5.475,MLE,,,,,,,,,,5.46,,,4.65,,6.31,5.46 [4.65 – 6.31],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2009,FALSE,Sex,Male,5.45,MLE,,,,,,,,,,5.44,,,4.67,,6.23,5.44 [4.67 – 6.23],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2008,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.42,,,4.69,,6.17,5.42 [4.69 – 6.17],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2007,FALSE,Sex,Male,5.405,MLE,,,,,,,,,,5.39,,,4.7,,6.11,5.39 [4.7 – 6.11],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2006,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.37,,,4.69,,6.06,5.37 [4.69 – 6.06],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2005,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.34,,,4.67,,6.02,5.34 [4.67 – 6.02],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2004,FALSE,Sex,Male,5.33,MLE,,,,,,,,,,5.32,,,4.66,,5.99,5.32 [4.66 – 5.99],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2003,FALSE,Sex,Male,5.31,MLE,,,,,,,,,,5.3,,,4.65,,5.97,5.3 [4.65 – 5.97],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2002,FALSE,Sex,Male,5.29,MLE,,,,,,,,,,5.28,,,4.63,,5.94,5.28 [4.63 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2001,FALSE,Sex,Male,5.27,MLE,,,,,,,,,,5.26,,,4.61,,5.92,5.26 [4.61 – 5.92],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2013,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.45,,,4.42,,6.49,5.45 [4.42 – 6.49],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2012,FALSE,Sex,Male,5.44,MLE,,,,,,,,,,5.43,,,4.47,,6.4,5.43 [4.47 – 6.4],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.42,,,4.52,,6.32,5.42 [4.52 – 6.32],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,FALSE,Sex,Male,5.41,MLE,,,,,,,,,,5.4,,,4.55,,6.25,5.4 [4.55 – 6.25],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.38,,,4.58,,6.18,5.38 [4.58 – 6.18],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2008,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.36,,,4.6,,6.13,5.36 [4.6 – 6.13],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2007,FALSE,Sex,Male,5.35,MLE,,,,,,,,,,5.34,,,4.61,,6.08,5.34 [4.61 – 6.08],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2006,FALSE,Sex,Male,5.335,MLE,,,,,,,,,,5.33,,,4.62,,6.04,5.33 [4.62 – 6.04],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2005,FALSE,Sex,Male,5.32,MLE,,,,,,,,,,5.31,,,4.63,,6,5.31 [4.63 – 6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2004,FALSE,Sex,Male,5.305,MLE,,,,,,,,,,5.3,,,4.63,,5.98,5.3 [4.63 – 5.98],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2003,FALSE,Sex,Male,5.29,MLE,,,,,,,,,,5.28,,,4.63,,5.96,5.28 [4.63 – 5.96],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2002,FALSE,Sex,Male,5.275,MLE,,,,,,,,,,5.27,,,4.62,,5.93,5.27 [4.62 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2001,FALSE,Sex,Male,5.26,MLE,,,,,,,,,,5.25,,,4.61,,5.91,5.25 [4.61 – 5.91],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2013,FALSE,Sex,Male,5.325,MLE,,,,,,,,,,5.4,,,4.79,,5.93,5.4 [4.79 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2012,FALSE,Sex,Male,5.41,MLE,,,,,,,,,,5.42,,,4.9,,5.89,5.42 [4.9 – 5.89],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2011,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.44,,,5,,5.85,5.44 [5 – 5.85],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,FALSE,Sex,Male,5.45,MLE,,,,,,,,,,5.46,,,5.08,,5.82,5.46 [5.08 – 5.82],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2009,FALSE,Sex,Male,5.47,MLE,,,,,,,,,,5.48,,,5.16,,5.79,5.48 [5.16 – 5.79],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2008,FALSE,Sex,Male,5.49,MLE,,,,,,,,,,5.5,,,5.23,,5.76,5.5 [5.23 – 5.76],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2007,FALSE,Sex,Male,5.505,MLE,,,,,,,,,,5.51,,,5.27,,5.75,5.51 [5.27 – 5.75],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2006,FALSE,Sex,Male,5.515,MLE,,,,,,,,,,5.52,,,5.3,,5.74,5.52 [5.3 – 5.74],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2005,FALSE,Sex,Male,5.52,MLE,,,,,,,,,,5.52,,,5.31,,5.73,5.52 [5.31 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2004,FALSE,Sex,Male,5.52,MLE,,,,,,,,,,5.52,,,5.31,,5.73,5.52 [5.31 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2003,FALSE,Sex,Male,5.515,MLE,,,,,,,,,,5.51,,,5.31,,5.73,5.51 [5.31 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2002,FALSE,Sex,Male,5.505,MLE,,,,,,,,,,5.5,,,5.28,,5.73,5.5 [5.28 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2001,FALSE,Sex,Male,5.485,MLE,,,,,,,,,,5.47,,,5.25,,5.71,5.47 [5.25 – 5.71],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2013,FALSE,Sex,Male,5.42,MLE,,,,,,,,,,5.37,,,4.66,,6.05,5.37 [4.66 – 6.05],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2012,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.37,,,4.73,,5.99,5.37 [4.73 – 5.99],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2011,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.37,,,4.8,,5.92,5.37 [4.8 – 5.92],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.38,,,4.87,,5.87,5.38 [4.87 – 5.87],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2009,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,4.93,,5.82,5.38 [4.93 – 5.82],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2008,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,4.98,,5.78,5.38 [4.98 – 5.78],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2007,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.02,,5.75,5.38 [5.02 – 5.75],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2006,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.05,,5.72,5.38 [5.05 – 5.72],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2005,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.06,,5.69,5.38 [5.06 – 5.69],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2004,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.08,,5.67,5.38 [5.08 – 5.67],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2003,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.37,,,5.09,,5.66,5.37 [5.09 – 5.66],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2002,FALSE,Sex,Male,5.365,MLE,,,,,,,,,,5.36,,,5.09,,5.64,5.36 [5.09 – 5.64],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2001,FALSE,Sex,Male,5.36,MLE,,,,,,,,,,5.36,,,5.08,,5.63,5.36 [5.08 – 5.63],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2013,FALSE,Sex,Male,5.535,MLE,,,,,,,,,,5.71,,,5.12,,6.28,5.71 [5.12 – 6.28],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2012,FALSE,Sex,Male,5.695,MLE,,,,,,,,,,5.68,,,5.15,,6.2,5.68 [5.15 – 6.2],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,FALSE,Sex,Male,5.67,MLE,,,,,,,,,,5.66,,,5.17,,6.12,5.66 [5.17 – 6.12],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,FALSE,Sex,Male,5.65,MLE,,,,,,,,,,5.64,,,5.2,,6.07,5.64 [5.2 – 6.07],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2009,FALSE,Sex,Male,5.63,MLE,,,,,,,,,,5.62,,,5.2,,6.02,5.62 [5.2 – 6.02],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2008,FALSE,Sex,Male,5.605,MLE,,,,,,,,,,5.59,,,5.2,,6,5.59 [5.2 – 6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2007,FALSE,Sex,Male,5.58,MLE,,,,,,,,,,5.57,,,5.18,,5.96,5.57 [5.18 – 5.96],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2006,FALSE,Sex,Male,5.555,MLE,,,,,,,,,,5.54,,,5.16,,5.94,5.54 [5.16 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2005,FALSE,Sex,Male,5.53,MLE,,,,,,,,,,5.52,,,5.12,,5.92,5.52 [5.12 – 5.92],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2004,FALSE,Sex,Male,5.51,MLE,,,,,,,,,,5.5,,,5.1,,5.91,5.5 [5.1 – 5.91],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2003,FALSE,Sex,Male,5.485,MLE,,,,,,,,,,5.47,,,5.06,,5.9,5.47 [5.06 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2002,FALSE,Sex,Male,5.46,MLE,,,,,,,,,,5.45,,,5.02,,5.9,5.45 [5.02 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2001,FALSE,Sex,Male,5.44,MLE,,,,,,,,,,5.43,,,4.97,,5.88,5.43 [4.97 – 5.88],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2013,FALSE,Sex,Male,5.265,MLE,,,,,,,,,,5.4,,,4.99,,5.82,5.4 [4.99 – 5.82],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2012,FALSE,Sex,Male,5.395,MLE,,,,,,,,,,5.39,,,5.02,,5.77,5.39 [5.02 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2011,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.39,,,5.05,,5.73,5.39 [5.05 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2010,FALSE,Sex,Male,5.385,MLE,,,,,,,,,,5.38,,,5.08,,5.69,5.38 [5.08 – 5.69],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2009,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.37,,,5.09,,5.66,5.37 [5.09 – 5.66],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2008,FALSE,Sex,Male,5.365,MLE,,,,,,,,,,5.36,,,5.1,,5.63,5.36 [5.1 – 5.63],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2007,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.35,,,5.1,,5.59,5.35 [5.1 – 5.59],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2006,FALSE,Sex,Male,5.34,MLE,,,,,,,,,,5.33,,,5.1,,5.57,5.33 [5.1 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2005,FALSE,Sex,Male,5.305,MLE,,,,,,,,,,5.31,,,5.09,,5.54,5.31 [5.09 – 5.54],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2004,FALSE,Sex,Male,5.29,MLE,,,,,,,,,,5.3,,,5.08,,5.51,5.3 [5.08 – 5.51],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2003,FALSE,Sex,Male,5.27,MLE,,,,,,,,,,5.28,,,5.07,,5.48,5.28 [5.07 – 5.48],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2002,FALSE,Sex,Male,5.25,MLE,,,,,,,,,,5.26,,,5.06,,5.46,5.26 [5.06 – 5.46],,,EN,2020-05-28T23:00:00.000Z
